T_N_Grdwal	T_W_Game_G	T_E_Game_G	T_Slab_Gam	T_S_Wghts_	T_W_Wghts_	T_Slab_Wgh	T_Stor_SGr	T_Stor_EGr	T_Slab_Sto	T_Slab_off
1.11E+01	1.11E+01	1.11E+01	1.42E+01	1.12E+01	1.11E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.20E+01
1.11E+01	1.11E+01	1.11E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.11E+01	1.11E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.11E+01	1.11E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.22E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.12E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.12E+01	1.44E+01	1.12E+01	1.12E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.12E+01	1.44E+01	1.12E+01	1.13E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.12E+01	1.44E+01	1.12E+01	1.13E+01	1.43E+01	1.21E+01
1.12E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.21E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.21E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.21E+01
1.13E+01	1.12E+01	1.12E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.21E+01
1.13E+01	1.12E+01	1.13E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.21E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.13E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.13E+01	1.44E+01	1.13E+01	1.13E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.13E+01	1.44E+01	1.13E+01	1.14E+01	1.43E+01	1.22E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.13E+01	1.44E+01	1.13E+01	1.14E+01	1.43E+01	1.23E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.13E+01	1.44E+01	1.13E+01	1.14E+01	1.43E+01	1.23E+01
1.13E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.13E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.13E+01	1.14E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.14E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.24E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.24E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.24E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.24E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.24E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.24E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.24E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.14E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.14E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.23E+01
1.14E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.14E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.14E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.43E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.14E+01	1.14E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.22E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.15E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.15E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.16E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.16E+01	1.42E+01	1.23E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.16E+01	1.42E+01	1.24E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.16E+01	1.42E+01	1.24E+01
1.15E+01	1.15E+01	1.15E+01	1.42E+01	1.16E+01	1.15E+01	1.44E+01	1.15E+01	1.16E+01	1.42E+01	1.24E+01
